transactionID,sellerID,buyerID,rating,comment,created_at
543670,9066094,7522948,3,Fair,2024-04-17
543683,7531334,1534217,4,Good,2024-04-17
543780,9645265,9068371,1,Nightmare,2024-04-17
543786,1334743,7611773,4,Good,2024-04-17
543786,1334743,7611773,2,Fair,2024-04-17
543841,2317142,4293388,5,Excellent,2024-04-17
543878,2839863,1963649,3,Fair,2024-04-17
543918,2212626,4950155,1,Nightmare,2024-04-17
543918,2212626,4950155,4,Good,2024-04-17
543985,5057470,3465982,2,Bad,2024-04-17
543989,7618549,5470711,3,Fair,2024-04-17
544061,6797186,7155858,1,Nightmare,2024-04-17
544061,6797186,7155858,4,Good,2024-04-17
544186,8781753,3132150,4,Good,2024-04-17
544186,8781753,3132150,2,Bad,2024-04-17
544206,8833619,6467918,3,Fair,2024-04-17
544209,9230726,1865928,2,Excellent,2024-04-17
544209,9230726,1865928,4,Good,2024-04-17
544225,5200805,3158402,4,Good,2024-04-17
544234,7239104,2441110,4,Good,2024-04-17
544263,7955868,4557806,5,Excellent,2024-04-17
544304,2551584,1181576,3,Fair,2024-04-17
544341,2866246,9711979,5,Excellent,2024-04-17
544407,3750711,3882375,5,Excellent,2024-04-17
544409,5422969,9582639,4,Good,2024-04-17
544421,3777080,5581731,2,Bad,2024-04-17
544450,9019655,2937239,2,Bad,2024-04-17
544469,8843464,9267538,5,Bad,2024-04-17
544469,8843464,9267538,4,Good,2024-04-17
544504,4988646,1993927,3,Fair,2024-04-17
544505,8196891,2805606,2,Bad,2024-04-17
544549,4966893,1463734,4,Fair,2024-04-17
544549,4966893,1463734,2,Bad,2024-04-17
544606,5991470,6804703,3,Good,2024-04-17
544606,5991470,6804703,5,Excellent,2024-04-17
544606,5991470,6804703,4,Good,2024-04-17
544619,5644533,9884490,5,Excellent,2024-04-17
544655,4457871,6082364,4,Good,2024-04-17
544764,4227230,6062320,4,Good,2024-04-17
544769,1402973,8339556,2,Bad,2024-04-17
544777,2758078,9772292,2,Bad,2024-04-17
544786,9316461,3356676,5,Excellent,2024-04-17
544794,9251448,5755107,2,Bad,2024-04-17
544804,7857735,5916769,2,Bad,2024-04-17
544814,9388597,4539585,5,Excellent,2024-04-17
544848,4198723,2866246,2,Bad,2024-04-17
544883,3614099,8027894,1,Nightmare,2024-04-17
544912,7534529,5261671,4,Good,2024-04-17
544918,8870626,8608007,5,Excellent,2024-04-17
544923,6598705,9610737,1,Nightmare,2024-04-17
544973,6309846,6919937,3,Fair,2024-04-17
545033,7218243,2070644,3,Fair,2024-04-17
545036,6600408,4282126,3,Fair,2024-04-17
545050,5474422,4325233,3,Fair,2024-04-17
545087,3468734,1689974,5,Excellent,2024-04-17
545142,1573106,3438068,3,Fair,2024-04-17
545142,1573106,3438068,1,Nightmare,2024-04-17
545142,1573106,3438068,5,Excellent,2024-04-17
545149,4422313,2444058,4,Good,2024-04-17
545176,6074836,1614931,4,Good,2024-04-17
545177,7947381,8425711,4,Good,2024-04-17
545341,8658794,1724502,2,Bad,2024-04-17
545345,7211617,2475036,2,Bad,2024-04-17
545362,7449654,1819490,1,Nightmare,2024-04-17
545401,8177148,5170059,4,Nightmare,2024-04-17
545401,8177148,5170059,5,Excellent,2024-04-17
545456,3599330,9284243,1,Nightmare,2024-04-17
545466,7587427,4326855,1,Bad,2024-04-17
545466,7587427,4326855,1,Nightmare,2024-04-17
545479,2655996,1029737,5,Excellent,2024-04-17
545481,2796736,2878316,2,Good,2024-04-17
545481,2796736,2878316,3,Fair,2024-04-17
545487,6693577,7227760,4,Good,2024-04-17
545499,9590963,7897891,4,Good,2024-04-17
545503,4502641,9233096,5,Excellent,2024-04-17
545537,9191031,7674347,5,Excellent,2024-04-17
545556,4680534,1746302,5,Excellent,2024-04-17
545556,4680534,1746302,5,Bad,2024-04-17
545571,4830589,2943672,5,Excellent,2024-04-17
545601,3746277,7191935,1,Nightmare,2024-04-17
545601,3746277,7191935,3,Bad,2024-04-17
545638,4311866,1457555,2,Bad,2024-04-17
545655,8925707,2888200,5,Excellent,2024-04-17
545684,3905390,9665656,2,Bad,2024-04-17
545760,4019419,5704279,4,Good,2024-04-17
545806,9908606,9994834,3,Fair,2024-04-17
545812,8377829,3698032,5,Excellent,2024-04-17
545829,2893711,9545783,5,Excellent,2024-04-17
545860,3130061,8638739,5,Excellent,2024-04-18
545864,2266422,1887080,3,Fair,2024-04-18
545872,2951468,8242013,4,Good,2024-04-18
545872,2951468,8242013,4,Good,2024-04-18
545883,5279334,6050599,1,Nightmare,2024-04-18
545913,5924160,3745921,2,Bad,2024-04-18
545925,5709562,3842904,5,Excellent,2024-04-18
545926,6770474,2008754,2,Bad,2024-04-18
545931,2703754,1926125,3,Fair,2024-04-18
545943,7646044,7067114,3,Fair,2024-04-18
545975,7744697,3198069,5,Excellent,2024-04-18
545987,8257323,2464861,3,Fair,2024-04-18
546040,3724620,9658347,2,Bad,2024-04-18
546042,9136252,4971314,3,Fair,2024-04-18
546114,6262899,6259424,1,Nightmare,2024-04-18
546129,1494119,3005426,4,Good,2024-04-18
546161,6591197,2995867,4,Good,2024-04-18
546190,5726857,9842932,2,Bad,2024-04-18
546192,3885585,9525348,4,Good,2024-04-18
546203,1000037,9085206,5,Excellent,2024-04-18
546234,8358575,4566348,1,Nightmare,2024-04-18
546271,3550204,8180030,5,Excellent,2024-04-18
546349,5071801,9727891,3,Fair,2024-04-18
546350,2583855,9849758,1,Nightmare,2024-04-18
546414,1403263,1395505,2,Bad,2024-04-18
546414,1403263,1395505,2,Excellent,2024-04-18
546467,7109573,7044903,3,Fair,2024-04-18
546467,7109573,7044903,2,Bad,2024-04-18
546478,9169149,6905445,1,Nightmare,2024-04-18
546478,2123455,7684106,1,Nightmare,2024-04-18
546507,8356999,9905035,5,Excellent,2024-04-18
546516,1773138,1795505,1,Nightmare,2024-04-18
546547,8762987,4259012,1,Nightmare,2024-04-18
546553,8962123,9204806,1,Nightmare,2024-04-18
546564,9440966,5060308,5,Excellent,2024-04-18
546564,9440966,5060308,2,Bad,2024-04-18
546566,7943597,2697321,4,Good,2024-04-18
546569,4293699,8306596,2,Bad,2024-04-18
546569,4293699,8306596,4,Good,2024-04-18
546569,4293699,8306596,4,Nightmare,2024-04-18
546618,9707475,7817800,1,Nightmare,2024-04-18
546675,4577840,1663079,3,Fair,2024-04-18
546675,7854510,5994603,4,Good,2024-04-18
546675,4577840,1663079,1,Bad,2024-04-18
546717,1094529,6786571,3,Fair,2024-04-18
546759,8330386,8337081,1,Nightmare,2024-04-18
546800,3825797,2465732,4,Good,2024-04-18
546808,4944586,4371391,2,Bad,2024-04-18
546905,2744373,8003149,1,Nightmare,2024-04-18
546910,4457871,7202777,5,Excellent,2024-04-18
546957,1720529,9231290,4,Good,2024-04-18
546975,7387192,4572876,4,Bad,2024-04-18
546975,7387192,4572876,4,Good,2024-04-18
546981,2627830,4468084,1,Nightmare,2024-04-18
546992,2039014,4011856,3,Fair,2024-04-18
547006,5740283,9843345,2,Bad,2024-04-18
547010,9306240,2376024,3,Fair,2024-04-18
547029,1359254,6491333,4,Good,2024-04-18
547029,1359254,6491333,5,Excellent,2024-04-18
547044,9947215,8507221,4,Good,2024-04-18
547058,8895036,6183266,3,Fair,2024-04-18
547061,5096142,8018542,5,Excellent,2024-04-18
547061,5096142,8018542,1,Nightmare,2024-04-18
547079,1224297,5858226,1,Nightmare,2024-04-18
547079,1637338,1112148,5,Excellent,2024-04-18
547085,3749567,1007257,1,Nightmare,2024-04-18
547158,1043324,1795505,1,Nightmare,2024-04-18
547167,7298832,6411130,2,Bad,2024-04-18
547177,2674829,5381073,5,Excellent,2024-04-18
547190,6777756,5927977,5,Excellent,2024-04-18
547209,7815991,7825340,2,Bad,2024-04-18
547258,5692062,4112139,4,Good,2024-04-18
547258,5692062,4112139,4,Fair,2024-04-18
547291,3734502,5219331,5,Excellent,2024-04-18
547292,1826936,6842260,4,Good,2024-04-18
547308,5743300,4293602,4,Good,2024-04-18
547308,5743300,4293602,1,Nightmare,2024-04-18
547320,2921100,5267922,2,Bad,2024-04-18
547330,2209025,5743139,3,Fair,2024-04-18
547341,3101853,1086611,5,Excellent,2024-04-18
547357,3132150,3368789,5,Excellent,2024-04-18
547379,2876624,7339353,3,Nightmare,2024-04-18
547407,6684343,5611002,3,Fair,2024-04-18
547407,6684343,5611002,4,Nightmare,2024-04-18
547412,9635647,9368942,4,Nightmare,2024-04-18
547412,9635647,9368942,3,Fair,2024-04-18
547414,4453505,2110121,2,Bad,2024-04-18
547438,4726129,4776748,1,Nightmare,2024-04-18
547438,4726129,4776748,4,Good,2024-04-18
547439,1861627,8106508,1,Nightmare,2024-04-18
547443,9504502,3064016,3,Fair,2024-04-18
547443,9504502,3064016,1,Nightmare,2024-04-18
547457,3692641,2026017,4,Good,2024-04-18
547476,2764695,3605306,2,Bad,2024-04-18
547478,8361974,6999049,2,Bad,2024-04-18
547478,8361974,6999049,5,Excellent,2024-04-18
547515,6215607,6319431,2,Bad,2024-04-18
547604,8368999,2787479,5,Excellent,2024-04-18
547604,8368999,2787479,1,Nightmare,2024-04-18
547604,3371070,2406735,3,Fair,2024-04-18
547632,3209119,6665881,4,Good,2024-04-18
547640,4106038,3408236,2,Bad,2024-04-18
547640,4106038,3408236,3,Fair,2024-04-18
547651,5402489,5776180,3,Fair,2024-04-18
547684,4567816,8927894,3,Fair,2024-04-18
547695,1950823,7250652,2,Bad,2024-04-18
547700,6057837,4552349,2,Bad,2024-04-18
547736,9745517,1728360,5,Excellent,2024-04-18
547747,8457298,6595531,5,Excellent,2024-04-18
547748,8955473,3957751,2,Bad,2024-04-18
547748,8955473,3957751,3,Fair,2024-04-18
547748,8955473,3957751,1,Nightmare,2024-04-18
547755,3075626,1141167,1,Nightmare,2024-04-18
547764,7518217,4154797,3,Fair,2024-04-18
547766,2214600,1448990,3,Fair,2024-04-18
547821,3920103,6539210,3,Fair,2024-04-18
547850,2358400,1253724,4,Good,2024-04-19
547850,2358400,1253724,1,Nightmare,2024-04-19
547863,6134643,8518229,1,Nightmare,2024-04-19
547863,6134643,8518229,1,Nightmare,2024-04-19
547886,6257428,2900799,2,Bad,2024-04-19
547905,3690954,8236281,1,Nightmare,2024-04-19
547912,4903840,8231734,4,Good,2024-04-19
547913,4431552,9436465,1,Nightmare,2024-04-19
547943,1112168,3303941,5,Excellent,2024-04-19
547947,6418646,5378154,2,Bad,2024-04-19
547962,7772842,4434243,1,Nightmare,2024-04-19
547993,2728485,2043046,3,Fair,2024-04-19
547993,8808698,9771920,5,Excellent,2024-04-19
548027,2834845,8871876,2,Bad,2024-04-19
548059,8288315,1527489,5,Excellent,2024-04-19
548113,7749035,2241055,1,Nightmare,2024-04-19
548134,4089403,2440892,3,Fair,2024-04-19
548209,5305325,5310367,2,Bad,2024-04-19
548209,5305325,5310367,2,Bad,2024-04-19
548221,4823741,2441110,2,Bad,2024-04-19
548269,4715056,4426163,1,Nightmare,2024-04-19
548276,7769525,2217562,3,Fair,2024-04-19
548298,9939316,8301612,1,Nightmare,2024-04-19
548331,8103017,1065264,5,Excellent,2024-04-19
548380,5898837,6534795,2,Bad,2024-04-19
548413,8306731,4179535,2,Bad,2024-04-19
548441,3978793,9070831,4,Good,2024-04-19
548515,1029737,9982867,3,Fair,2024-04-19
548516,1685288,4094013,2,Bad,2024-04-19
548520,8134731,8522072,5,Excellent,2024-04-19
548520,8134731,8522072,3,Fair,2024-04-19
548544,5826199,2533676,4,Good,2024-04-19
548659,5702834,3247795,4,Fair,2024-04-19
548659,5702834,3247795,5,Excellent,2024-04-19
548687,4947335,8412761,4,Good,2024-04-19
548706,8994305,2442752,3,Fair,2024-04-19
548710,5967107,2716858,3,Fair,2024-04-19
548771,7906673,1930756,5,Excellent,2024-04-19
548807,2513249,5595985,5,Excellent,2024-04-19
548820,2658478,2697008,4,Good,2024-04-19
548825,2294754,3728679,2,Bad,2024-04-19
548850,8948604,1201668,3,Fair,2024-04-19
548861,2988946,6312805,5,Excellent,2024-04-19
548907,6773642,4399910,5,Excellent,2024-04-19
548922,8947562,6218138,1,Nightmare,2024-04-19
548931,6773868,4422313,5,Excellent,2024-04-19
548983,9363951,2217823,5,Excellent,2024-04-19
548984,6643528,4902207,1,Nightmare,2024-04-19
549005,4927541,3052444,3,Bad,2024-04-19
549005,4927541,3052444,2,Bad,2024-04-19
549029,7119012,1931196,2,Bad,2024-04-19
549033,8783468,1960817,5,Excellent,2024-04-19
549055,6618080,2740847,4,Excellent,2024-04-19
549055,6618080,2740847,5,Excellent,2024-04-19
549102,2034082,4276511,5,Excellent,2024-04-19
549102,2034082,4276511,3,Fair,2024-04-19
549106,8991327,5908831,2,Bad,2024-04-19
549132,8593581,5974758,3,Good,2024-04-19
549132,8593581,5974758,5,Excellent,2024-04-19
549152,6531838,5707670,4,Bad,2024-04-19
549152,6531838,5707670,2,Bad,2024-04-19
549159,2529637,9195582,2,Bad,2024-04-19
549210,9243870,4910620,5,Excellent,2024-04-19
549215,3364568,2703865,1,Nightmare,2024-04-19
549215,3364568,2703865,5,Excellent,2024-04-19
549217,6729750,3648869,1,Nightmare,2024-04-19
549312,8444829,7624862,3,Fair,2024-04-19
549314,5952061,1840697,4,Good,2024-04-19
549343,1218876,9837034,4,Good,2024-04-19
549343,1218876,9837034,2,Bad,2024-04-19
549361,4349675,3853531,1,Nightmare,2024-04-19
549375,5510883,9140795,1,Nightmare,2024-04-19
549408,4334848,5847987,4,Good,2024-04-19
549410,6693577,9673660,2,Bad,2024-04-19
549411,4704848,3141167,2,Bad,2024-04-19
549448,5361571,9187647,4,Good,2024-04-19
549507,6784917,1384772,1,Nightmare,2024-04-19
549512,2478715,8664704,5,Excellent,2024-04-19
549585,2086375,9169785,1,Nightmare,2024-04-19
549591,6537748,6682406,2,Bad,2024-04-19
549596,5952800,3364473,2,Bad,2024-04-19
549596,5952800,3364473,2,Bad,2024-04-19
549597,2757004,9338740,2,Bad,2024-04-19
549597,2757004,9338740,4,Good,2024-04-19
549613,4614421,6969221,3,Fair,2024-04-19
549653,9776830,2132511,1,Nightmare,2024-04-19
549653,9776830,2132511,2,Bad,2024-04-19
549661,6448805,5826767,1,Nightmare,2024-04-19
549667,2951616,8272074,2,Bad,2024-04-19
549727,9238576,2327576,4,Good,2024-04-19
549740,8765932,1771864,5,Excellent,2024-04-19
549752,8549436,7892459,5,Excellent,2024-04-19
549766,1575270,9082397,1,Nightmare,2024-04-19
549768,1867267,7431936,1,Nightmare,2024-04-19
549784,2020320,5269188,2,Bad,2024-04-19
549794,5435850,6022055,2,Bad,2024-04-19
549876,9085206,5095614,2,Bad,2024-04-19
549879,4144343,1306882,4,Good,2024-04-19
549881,6528562,4904050,1,Nightmare,2024-04-19
549884,6747395,1845468,4,Good,2024-04-19
549903,9485945,5466863,5,Excellent,2024-04-19
549919,8389860,8851503,3,Fair,2024-04-19
549930,5661774,3701322,1,Nightmare,2024-04-19
549943,5618640,9864612,3,Fair,2024-04-19
550000,6797186,2836375,4,Good,2024-04-19
550012,3621532,9918578,3,Fair,2024-04-19
550080,5255128,6954265,4,Good,2024-04-19
550111,2018750,4053899,3,Fair,2024-04-19
550115,5900924,2708327,3,Fair,2024-04-19
550159,3494619,1467700,2,Bad,2024-04-19
550274,7270218,5325489,2,Bad,2024-04-19
550317,1605625,7679562,1,Nightmare,2024-04-19
550350,7865405,3356676,5,Excellent,2024-04-19
550370,2419801,4222098,3,Fair,2024-04-19
550400,3023314,2343391,3,Fair,2024-04-19
550419,9663986,8435797,3,Fair,2024-04-20
550429,5743139,8016543,1,Nightmare,2024-04-20
550457,5328499,3246116,4,Good,2024-04-20
550480,8226793,3876483,3,Fair,2024-04-20
550509,9176609,8598894,3,Fair,2024-04-20
550577,9952760,6937751,3,Fair,2024-04-20
550578,1580315,4403451,4,Good,2024-04-20
550580,8476182,2822718,5,Excellent,2024-04-20
550608,7134008,9764983,4,Good,2024-04-20
550634,2939468,7050225,3,Fair,2024-04-20
550676,2483517,1019682,1,Nightmare,2024-04-20
550676,2483517,1019682,2,Bad,2024-04-20
550688,3367976,8132297,4,Good,2024-04-20
550698,3764916,6954557,4,Good,2024-04-20
550698,3764916,6954557,4,Excellent,2024-04-20
550705,6442899,9363951,5,Excellent,2024-04-20
550744,7910711,1315907,2,Fair,2024-04-20
550744,7910711,1315907,3,Fair,2024-04-20
550780,9853623,7500224,4,Good,2024-04-20
550798,3389018,1086364,1,Nightmare,2024-04-20
550798,3389018,1086364,4,Good,2024-04-20
550820,2186856,6937955,5,Excellent,2024-04-20
550837,3764916,2301514,2,Bad,2024-04-20
550837,3764916,2301514,5,Bad,2024-04-20
550850,1053862,8403999,2,Bad,2024-04-20
550897,7141585,6235415,2,Bad,2024-04-20
550904,9943596,7392906,3,Fair,2024-04-20
550911,3729833,8785629,2,Bad,2024-04-20
550918,2306408,5761791,5,Excellent,2024-04-20
550977,8498559,9196018,2,Excellent,2024-04-20
550977,8498559,9196018,5,Excellent,2024-04-20
550985,6991783,3538144,1,Nightmare,2024-04-20
551009,8985150,2347794,2,Bad,2024-04-20
551023,2961560,8162740,4,Good,2024-04-20
551023,2961560,8162740,3,Fair,2024-04-20
551105,9727872,8709310,2,Bad,2024-04-20
551118,9286961,9963458,3,Fair,2024-04-20
551118,9286961,9963458,3,Fair,2024-04-20
551130,2264813,9657555,3,Fair,2024-04-20
551156,5636718,8000960,2,Bad,2024-04-20
551159,1861627,3467977,5,Excellent,2024-04-20
551161,1750738,5292044,4,Good,2024-04-20
551208,2586859,7619654,3,Fair,2024-04-20
551245,7408268,5878485,5,Excellent,2024-04-20
551251,5359647,1265602,1,Nightmare,2024-04-20
551259,1825085,3214290,4,Good,2024-04-20
551267,4854932,6925890,1,Nightmare,2024-04-20
551272,1950120,4945951,3,Fair,2024-04-20
551291,8308168,6460598,2,Bad,2024-04-20
551291,8308168,6460598,1,Nightmare,2024-04-20
551325,6021101,7694031,3,Fair,2024-04-20
551325,6021101,7694031,5,Bad,2024-04-20
551337,2347794,7043592,1,Nightmare,2024-04-20
551354,1752011,7867950,4,Good,2024-04-20
551354,1245560,2892527,2,Bad,2024-04-20
551354,1245560,2892527,3,Fair,2024-04-20
551405,5823391,6705386,3,Fair,2024-04-20
551423,1570891,6502235,4,Good,2024-04-20
551433,8027295,9203289,4,Good,2024-04-20
551462,4833481,8431979,2,Bad,2024-04-20
551462,4833481,8431979,3,Nightmare,2024-04-20
551487,6694857,6046428,5,Excellent,2024-04-20
551514,6760908,7147605,2,Bad,2024-04-20
551518,7143739,7351013,1,Nightmare,2024-04-20
551586,9920483,2022688,2,Bad,2024-04-20
551587,5454192,4978885,4,Good,2024-04-20
551594,4783373,8490590,4,Good,2024-04-20
551639,7670010,5855183,3,Fair,2024-04-20
551689,4529478,6429226,1,Excellent,2024-04-20
551701,7674347,1476027,5,Excellent,2024-04-20
551744,9034647,9922769,3,Fair,2024-04-20
551744,9034647,9922769,4,Good,2024-04-20
551797,5559228,4234093,4,Good,2024-04-20
551797,2200241,4293388,5,Excellent,2024-04-20
551839,2926130,7064444,3,Fair,2024-04-20
551839,2926130,7064444,3,Fair,2024-04-20
551843,8915254,2123081,2,Bad,2024-04-20
551850,9724515,5341135,2,Bad,2024-04-20
551857,8293348,4394491,4,Good,2024-04-20
551897,2445751,6058986,4,Good,2024-04-20
551908,5561868,1741818,5,Excellent,2024-04-20
551911,2066278,2895139,4,Good,2024-04-20
551940,6665051,8801616,4,Good,2024-04-20
551961,7872930,1839951,4,Good,2024-04-20
551975,2040004,7298832,4,Good,2024-04-20
551996,1405948,7821584,3,Fair,2024-04-20
551996,1405948,7821584,3,Fair,2024-04-20
551999,1402415,5047797,2,Bad,2024-04-20
552004,8011551,6941001,1,Nightmare,2024-04-20
552084,1981027,8395512,1,Nightmare,2024-04-20
552136,8837574,6853974,5,Fair,2024-04-20
552136,8837574,6853974,1,Nightmare,2024-04-20
552146,2701623,5787149,4,Nightmare,2024-04-20
552146,2701623,5787149,5,Excellent,2024-04-20
552174,3325063,6543094,2,Bad,2024-04-20
552206,2651487,9060705,2,Bad,2024-04-20
552227,4543869,9794358,1,Nightmare,2024-04-20
552235,1389844,7648880,3,Fair,2024-04-20
552277,7040846,2878340,5,Good,2024-04-20
552316,8891492,3868804,3,Fair,2024-04-20
552317,5538293,7497375,5,Excellent,2024-04-20
552378,5103458,6460785,5,Excellent,2024-04-20
552413,2907520,6058228,2,Bad,2024-04-20
552419,9146280,3575821,3,Fair,2024-04-20
552419,9146280,3575821,5,Excellent,2024-04-20
552429,2198829,1709572,2,Bad,2024-04-20
552443,4768941,4192449,5,Excellent,2024-04-20
552450,5255128,7608861,1,Nightmare,2024-04-20
552465,7399963,2765597,2,Bad,2024-04-20
552471,2887171,4658580,2,Bad,2024-04-20
552471,2887171,4658580,1,Nightmare,2024-04-20
552480,6091610,4033440,1,Nightmare,2024-04-20
552555,4693016,7847227,2,Bad,2024-04-20
552561,9862641,1987570,3,Fair,2024-04-20
552561,9862641,1987570,1,Nightmare,2024-04-20
552584,1243586,4383124,1,Nightmare,2024-04-20
552617,8524484,9274424,2,Bad,2024-04-21
552621,4835655,9070831,1,Fair,2024-04-21
552621,5675893,3719034,2,Bad,2024-04-21
552621,4835655,9070831,3,Fair,2024-04-21
552653,3626712,3201033,4,Good,2024-04-21
552698,8516516,5445829,4,Good,2024-04-21
552704,7669018,7334282,2,Bad,2024-04-21
552721,2792916,3860242,4,Good,2024-04-21
552721,2792916,3860242,2,Bad,2024-04-21
552811,6386949,6262435,2,Bad,2024-04-21
552825,2241356,7558896,3,Fair,2024-04-21
552861,8379226,4684007,3,Fair,2024-04-21
552869,7512489,2674358,3,Fair,2024-04-21
552897,1455063,4426163,4,Good,2024-04-21
552909,1792036,6401379,1,Nightmare,2024-04-21
552941,6896031,9122382,3,Fair,2024-04-21
553045,5487349,8591737,3,Excellent,2024-04-21
553045,5487349,8591737,4,Good,2024-04-21
553045,5487349,8591737,1,Nightmare,2024-04-21
553069,7948007,5658263,1,Nightmare,2024-04-21
553078,8264301,8544629,2,Bad,2024-04-21
553090,5855183,7979473,5,Excellent,2024-04-21
553090,9184352,9523223,5,Excellent,2024-04-21
553122,1911608,2681907,5,Excellent,2024-04-21
553168,8128223,5496610,2,Bad,2024-04-21
553174,5459028,9164467,5,Excellent,2024-04-21
553236,1580242,9219264,2,Bad,2024-04-21
553259,9297257,7943597,2,Bad,2024-04-21
553263,7905716,9306240,1,Nightmare,2024-04-21
553264,9058758,3096664,2,Bad,2024-04-21
553281,4895651,2511301,2,Bad,2024-04-21
553294,5001050,7838075,2,Bad,2024-04-21
553298,9446162,5130287,1,Nightmare,2024-04-21
553298,9446162,5130287,2,Bad,2024-04-21
553315,3077714,2132511,3,Fair,2024-04-21
553329,5572235,2126464,5,Excellent,2024-04-21
553332,2989584,6293463,3,Fair,2024-04-21
553339,4962380,4856062,5,Excellent,2024-04-21
553344,7036950,4856279,5,Excellent,2024-04-21
553375,3769263,5197074,1,Nightmare,2024-04-21
553376,2632193,7153880,4,Good,2024-04-21
553427,2014262,8950845,1,Nightmare,2024-04-21
553451,2082756,3868950,1,Nightmare,2024-04-21
553451,2082756,3868950,4,Good,2024-04-21
553468,8376727,8763960,3,Fair,2024-04-21
553487,4929237,9257962,4,Good,2024-04-21
553488,7526415,2928105,3,Fair,2024-04-21
553581,6169021,5233500,4,Bad,2024-04-21
553581,6169021,5233500,5,Excellent,2024-04-21
553591,4091597,3059430,2,Bad,2024-04-21
553624,7664840,2926395,4,Good,2024-04-21
553624,7664840,2926395,3,Nightmare,2024-04-21
553631,1658091,5042177,5,Excellent,2024-04-21
553659,8302547,7358123,1,Nightmare,2024-04-21
553683,4594220,3153004,1,Nightmare,2024-04-21
553684,7050465,5685835,1,Nightmare,2024-04-21
553745,1382848,7685476,2,Bad,2024-04-21
553781,4565277,8819292,2,Bad,2024-04-21
553788,2429462,6437110,4,Good,2024-04-21
553805,1534217,2294592,4,Good,2024-04-21
553822,1315907,3651125,1,Nightmare,2024-04-21
553961,3962890,5589411,3,Fair,2024-04-21
553982,4971348,7805211,3,Fair,2024-04-21
554021,5391889,8947808,3,Fair,2024-04-21
554030,4891820,8686895,4,Good,2024-04-21
554130,5069606,4981692,2,Bad,2024-04-21
554189,1948534,6445226,3,Excellent,2024-04-21
554227,7793764,8126089,1,Nightmare,2024-04-21
554241,9919045,4252743,4,Good,2024-04-21
554242,2020320,8186431,3,Excellent,2024-04-21
554242,2020320,8186431,5,Excellent,2024-04-21
554349,3118551,5119185,4,Good,2024-04-21
554349,3118551,5119185,2,Nightmare,2024-04-21
554369,9490843,2065795,3,Fair,2024-04-21
554406,2393367,3841318,2,Bad,2024-04-21
554418,8315256,2435996,3,Fair,2024-04-21
554474,5839236,3159400,5,Excellent,2024-04-21
554474,5839236,3159400,5,Excellent,2024-04-21
554484,4115084,5146448,3,Fair,2024-04-21
554510,7616204,2008952,3,Fair,2024-04-21
554558,5776977,3997010,4,Good,2024-04-21
554559,4746999,8277621,1,Nightmare,2024-04-21
554580,1495035,2904939,4,Good,2024-04-21
554634,4091188,1987502,1,Nightmare,2024-04-21
554645,1251988,8025273,2,Bad,2024-04-21
554714,2995867,9538034,3,Fair,2024-04-21
554714,9546849,1560920,1,Nightmare,2024-04-21
554718,8657663,2834611,2,Bad,2024-04-21
554734,3261160,6905445,2,Bad,2024-04-21
554793,3694242,8420264,3,Bad,2024-04-21
554793,3694242,8420264,2,Bad,2024-04-21
554824,7386778,6252260,4,Good,2024-04-21
554848,4197343,9285546,2,Bad,2024-04-21
554850,2892527,8711932,2,Bad,2024-04-21
554895,5677525,3993855,3,Fair,2024-04-21
554916,9203301,9726609,3,Fair,2024-04-21
554989,6168151,2834825,1,Nightmare,2024-04-21
554991,5273508,6344417,4,Good,2024-04-21
554992,2264887,3618489,4,Good,2024-04-21
555072,5522152,6737099,4,Good,2024-04-21
555101,8079842,3520477,2,Bad,2024-04-21
555136,2998705,3250926,1,Fair,2024-04-21
555136,2998705,3250926,3,Fair,2024-04-21
555136,2998705,3250926,4,Good,2024-04-21
555161,4201059,7691384,5,Excellent,2024-04-21
555177,7728049,5765381,5,Excellent,2024-04-21
555209,2041155,7020053,3,Fair,2024-04-21
555225,4950155,4937950,3,Fair,2024-04-21
555283,5808783,6205524,3,Nightmare,2024-04-21
555300,6853974,8640461,4,Good,2024-04-21
555314,6633006,3503695,5,Excellent,2024-04-21
555512,6722906,3372489,4,Good,2024-04-21
555512,6722906,3372489,4,Good,2024-04-21
555543,6217846,7294897,5,Excellent,2024-04-21
555602,5197074,1330019,4,Good,2024-04-21
555607,4804066,8747805,3,Fair,2024-04-22
555663,5231015,6252656,5,Excellent,2024-04-22
555663,5231015,6252656,3,Good,2024-04-22
555702,7818923,4179535,4,Good,2024-04-22
555810,7137141,9578222,4,Good,2024-04-22
555819,5267199,2728330,5,Excellent,2024-04-22
555836,8259520,9627004,3,Fair,2024-04-22
555864,7215186,4659267,4,Good,2024-04-22
555943,1362687,9203301,4,Good,2024-04-22
555983,5026599,4496224,1,Nightmare,2024-04-22
556047,3794750,9251448,4,Good,2024-04-22
556060,6812996,4169202,2,Bad,2024-04-22
556080,8931651,6171659,2,Bad,2024-04-22
556129,1552838,4201059,2,Bad,2024-04-22
556208,8481605,4767743,3,Fair,2024-04-22
556208,8481605,4767743,4,Good,2024-04-22
556234,1450208,7542922,4,Good,2024-04-22
556234,1450208,7542922,5,Good,2024-04-22
556238,9070524,3533683,4,Good,2024-04-22
556239,3809104,4349074,4,Good,2024-04-22
556240,5674362,4414371,1,Nightmare,2024-04-22
556249,7823171,7494856,1,Nightmare,2024-04-22
556265,4907635,6890316,1,Nightmare,2024-04-22
